age,SeriousDlqin2yrs,MonthlyIncome
72,0,3127.0
41,0,9911.0
68,0,2900.0
51,1,13016.0
38,1,2742.0
63,0,8551.0
72,0,10500.0
37,0,1600.0
67,0,8701.0
54,0,5425.0
89,0,6223.0
52,0,4687.0
49,0,10000.0
50,0,10980.0
28,1,4300.0
25,0,1500.0
48,0,5003.0
29,1,1975.0
63,0,11450.0
56,0,3511.0
33,0,4800.0
72,0,2900.0
43,0,5166.0
57,0,7860.0
69,0,6200.0
72,0,3234.0
28,0,5170.0
44,0,12400.0
63,0,8956.0
42,0,5000.0
65,0,4166.0
47,0,7083.0
54,0,6666.0
56,0,9500.0
68,0,7000.0
43,0,7027.0
53,0,10500.0
67,0,10000.0
64,0,16464.0
50,0,3430.0
62,0,5700.0
47,0,10000.0
51,0,6500.0
39,0,1200.0
60,0,5450.0
57,0,3916.0
62,0,8414.0
68,0,2325.0
36,0,10547.0
47,0,10950.0
37,0,4583.0
31,0,2400.0
49,1,8200.0
51,1,3016.0
61,0,10733.0
55,0,6700.0
30,0,2432.0
24,0,3009.0
48,0,6083.0
55,0,6400.0
56,0,3510.0
77,0,6602.0
36,0,3000.0
82,0,3848.0
85,0,3053.0
28,0,4000.0
68,0,8500.0
24,1,6999.0
60,0,8500.0
27,0,5400.0
43,0,10215.0
31,0,5800.0
32,0,2800.0
58,0,6500.0
47,0,6700.0
64,0,5250.0
55,0,10500.0
50,0,8150.0
31,0,2454.0
55,0,2698.0
45,0,3955.0
48,0,4966.0
62,0,10338.0
42,0,2908.0
29,1,3000.0
70,0,9070.0
68,0,3200.0
75,0,9092.0
36,0,4000.0
76,0,6600.0
55,1,3093.0
43,0,5133.0
67,0,5301.0
53,0,20500.0
70,0,1816.0
58,0,0.0
53,0,3700.0
72,0,21500.0
68,0,2637.0
52,0,2500.0
54,0,7416.0
50,1,5417.0
47,0,4830.0
34,0,4000.0
30,1,5000.0
40,0,2975.0
67,0,6358.0
74,0,5405.0
69,0,1953.0
78,0,7650.0
65,0,7500.0
63,0,4800.0
28,0,9200.0
51,0,3195.0
37,0,5000.0
58,0,12266.0
41,0,4400.0
65,0,10500.0
55,0,4138.0
47,0,10750.0
24,0,820.0
48,0,5733.0
45,0,6416.0
48,1,5155.0
71,0,5833.0
58,0,4666.0
57,0,5500.0
66,0,7599.0
55,0,8184.0
60,0,11667.0
30,0,10000.0
32,0,8166.0
56,0,3000.0
31,0,1903.0
55,0,10200.0
48,0,5850.0
33,0,3335.0
66,0,7035.0
50,0,6649.0
54,0,6600.0
63,0,3580.0
69,0,5138.0
45,0,9289.0
64,0,11833.0
49,0,3300.0
43,1,2500.0
38,0,19500.0
77,0,7500.0
52,0,8166.0
55,0,11525.0
32,0,6550.0
50,0,8600.0
62,0,1834.0
48,0,600.0
72,0,12000.0
58,0,4500.0
24,0,300.0
49,0,9166.0
50,0,6500.0
52,1,3600.0
66,0,3907.0
52,0,1800.0
55,0,1300.0
64,0,5524.0
56,0,8750.0
56,0,8000.0
42,0,5800.0
45,0,10000.0
71,0,2307.0
45,0,5400.0
65,0,10000.0
48,0,14688.0
58,0,4166.0
73,0,1000.0
58,0,9000.0
44,0,4046.0
52,0,5092.0
38,1,3200.0
42,0,4074.0
54,0,4400.0
60,0,6333.0
67,0,6429.0
48,0,10000.0
23,0,3600.0
62,0,4585.0
47,0,4800.0
47,0,14700.0
51,0,6400.0
71,0,4601.0
79,0,2000.0
53,0,3500.0
55,1,1800.0
63,0,15308.0
34,0,2773.0
61,0,14050.0
43,0,5500.0
56,0,27000.0
64,0,1400.0
61,0,6863.0
38,0,3300.0
62,0,11666.0
73,0,10033.0
70,0,8500.0
42,0,3120.0
48,0,2302.0
35,0,2542.0
55,0,6800.0
47,0,5122.0
73,0,3496.0
36,1,3993.0
61,0,6850.0
35,0,5583.0
38,0,3233.0
30,0,2500.0
40,0,10000.0
47,0,15000.0
27,0,2430.0
41,0,5000.0
36,0,16000.0
28,0,3787.0
64,0,7500.0
45,0,14500.0
56,0,11200.0
64,0,5001.0
49,0,13333.0
33,0,3914.0
34,0,3163.0
51,0,8416.0
66,0,4167.0
33,0,12000.0
41,0,5583.0
66,0,5833.0
70,0,8538.0
52,0,2233.0
41,0,7794.0
58,0,4600.0
59,0,5000.0
26,0,3200.0
65,0,12817.0
41,0,6750.0
31,0,2784.0
45,0,3200.0
54,0,2750.0
27,0,2000.0
44,0,5700.0
42,0,9583.0
41,0,9666.0
46,0,10500.0
54,0,3750.0
59,1,6251.0
84,0,2132.0
47,0,10887.0
70,0,40000.0
63,0,240.0
24,0,500.0
58,0,11673.0
52,0,3700.0
66,1,2000.0
27,0,2907.0
43,0,4138.0
47,0,5200.0
74,0,3750.0
37,1,4269.0
59,0,11150.0
62,0,5833.0
44,0,5439.0
48,1,13333.0
41,1,11900.0
34,1,6000.0
50,0,6400.0
48,0,8750.0
65,0,4000.0
61,0,9320.0
83,0,1355.0
43,0,4600.0
44,0,15800.0
51,0,12058.0
55,0,6300.0
62,0,7307.0
46,0,11000.0
44,0,13380.0
59,0,6800.0
43,0,8183.0
55,0,6859.0
61,0,4508.0
85,0,2500.0
44,0,3400.0
63,0,5200.0
35,0,9500.0
46,0,6000.0
61,0,9000.0
26,0,2550.0
34,0,4672.0
72,0,7408.0
42,0,10040.0
64,0,4473.0
48,0,5450.0
60,0,0.0
42,1,7000.0
66,0,4416.0
47,0,10400.0
60,0,3400.0
62,0,3900.0
68,0,8291.0
44,0,6350.0
45,0,10000.0
69,0,1702.0
39,0,7320.0
55,0,3491.0
37,0,3414.0
33,0,10000.0
55,0,5583.0
66,0,10725.0
48,0,11000.0
55,0,5200.0
38,0,5000.0
70,0,2401.0
50,0,8500.0
43,0,9333.0
48,0,6200.0
40,0,12929.0
43,0,11833.0
63,0,4166.0
40,0,27333.0
52,0,20833.0
68,0,1500.0
50,0,8225.0
59,0,7191.0
32,0,3556.0
66,0,6500.0
35,0,800.0
55,0,6916.0
60,0,6000.0
52,0,11031.0
74,0,3300.0
66,0,2545.0
80,0,9166.0
47,0,3550.0
38,0,8400.0
60,0,5000.0
45,0,3100.0
22,0,898.0
32,1,6300.0
45,1,5200.0
76,0,2651.0
59,0,9731.0
61,0,3696.0
29,0,1980.0
64,0,5321.0
62,0,5866.0
82,0,9400.0
31,0,16596.0
43,0,3000.0
39,0,15000.0
79,0,3000.0
46,0,3947.0
58,0,9333.0
40,0,4187.0
43,0,2909.0
62,0,7531.0
49,0,1864.0
74,0,4480.0
47,0,14900.0
56,0,11400.0
44,0,7697.0
41,0,8766.0
54,0,4583.0
41,0,4583.0
49,0,2200.0
50,0,9000.0
77,0,3717.0
50,0,26000.0
55,1,5000.0
30,0,7000.0
28,0,2228.0
31,0,3500.0
84,0,2300.0
56,0,7624.0
37,1,5283.0
52,0,13000.0
31,0,2530.0
35,0,3958.0
48,0,4800.0
33,0,2875.0
34,0,6000.0
79,0,2525.0
48,0,10500.0
44,0,2000.0
65,0,7850.0
62,0,10416.0
38,1,3472.0
52,0,2238.0
49,0,3000.0
70,0,7416.0
29,0,5300.0
36,0,6417.0
38,0,6583.0
37,0,3833.0
67,0,16100.0
63,0,4199.0
78,0,10000.0
62,0,3404.0
51,0,3600.0
69,0,3241.0
44,0,3222.0
60,0,10816.0
49,1,6100.0
65,0,4333.0
28,0,962.0
49,0,6054.0
58,1,3725.0
60,0,8855.0
25,0,2500.0
72,0,4730.0
36,0,5433.0
52,1,5500.0
32,0,10500.0
39,0,4630.0
63,0,4800.0
65,0,7770.0
55,0,4166.0
45,0,10300.0
52,0,10500.0
48,0,8850.0
44,0,10800.0
48,0,6059.0
27,0,4333.0
88,0,3583.0
66,0,2000.0
34,0,5741.0
59,0,2700.0
30,0,3000.0
45,0,6900.0
57,1,2000.0
76,0,5000.0
81,0,2969.0
72,0,5100.0
47,0,8200.0
38,0,12000.0
45,0,5200.0
69,0,2806.0
34,0,4666.0
34,0,7500.0
45,0,9993.0
58,0,10700.0
38,0,2744.0
61,0,7500.0
51,0,11092.0
37,0,5191.0
72,0,8300.0
33,0,6000.0
33,0,4600.0
33,0,8441.0
36,0,6250.0
50,0,7083.0
44,1,10900.0
49,0,4500.0
45,0,3833.0
47,0,5100.0
72,0,1064.0
72,0,4687.0
37,0,3324.0
36,0,19300.0
58,0,4375.0
43,0,6800.0
36,0,4110.0
54,0,7226.0
50,0,10000.0
45,0,3413.0
61,0,10500.0
63,1,4500.0
48,0,7157.0
72,0,2700.0
67,0,50539.0
69,0,8293.0
59,0,22850.0
54,1,5800.0
41,0,400.0
51,0,2921.0
53,0,12916.0
50,0,10000.0
37,0,5090.0
57,0,4583.0
41,1,4667.0
56,0,7083.0
63,0,4000.0
72,1,16500.0
72,0,5576.0
42,0,5000.0
36,1,3300.0
42,0,11800.0
41,0,3200.0
41,0,13400.0
62,0,10500.0
43,0,2500.0
53,0,2069.0
56,0,4300.0
52,0,3000.0
60,0,2404.0
43,0,6000.0
60,0,7400.0
39,0,4200.0
52,0,5427.0
47,0,3500.0
43,0,6000.0
50,0,5000.0
49,0,4500.0
56,0,18217.0
52,0,6050.0
50,0,11000.0
46,0,7500.0
56,0,3833.0
43,0,3000.0
43,0,6857.0
40,0,6000.0
44,0,3773.0
21,0,898.0
41,0,0.0
31,0,7000.0
54,0,10791.0
41,0,2188.0
68,0,6000.0
55,0,6000.0
55,0,2625.0
28,0,3750.0
55,0,6000.0
46,0,2575.0
38,0,10000.0
67,0,19350.0
62,0,7888.0
37,0,9300.0
68,0,4500.0
57,0,8700.0
65,0,4470.0
41,0,10800.0
48,0,4078.0
35,1,2505.0
33,0,4000.0
41,0,9581.0
37,0,10334.0
42,0,3264.0
47,0,22500.0
63,0,3575.0
87,0,4166.0
67,0,6000.0
47,0,6875.0
32,0,8335.0
37,0,9000.0
53,0,7266.0
74,0,2386.0
36,0,8650.0
62,0,5000.0
36,0,13100.0
30,0,2000.0
39,0,10000.0
80,0,10000.0
66,0,5930.0
44,0,5833.0
64,0,8288.0
56,0,6700.0
80,0,2000.0
29,1,4000.0
58,1,14000.0
62,1,11666.0
39,0,11041.0
69,0,4000.0
60,0,2873.0
31,0,3300.0
28,0,4833.0
89,0,3700.0
67,0,8214.0
49,1,700.0
50,0,11792.0
53,0,3411.0
66,0,4460.0
79,0,6666.0
52,0,26700.0
80,0,3833.0
61,1,3200.0
43,1,6200.0
33,1,2831.0
39,0,2083.0
53,0,8033.0
27,0,4000.0
41,0,3100.0
48,0,6000.0
58,1,1136.0
59,0,2880.0
42,0,5000.0
36,0,6200.0
47,0,3700.0
57,0,10407.0
56,0,5145.0
77,0,3085.0
71,0,3833.0
65,0,33701.0
27,0,5416.0
52,0,6071.0
58,0,10000.0
55,0,8857.0
57,0,16000.0
55,0,8190.0
34,0,9600.0
31,0,3520.0
52,0,7900.0
62,0,6521.0
59,0,4886.0
67,0,9900.0
47,0,8400.0
81,0,4000.0
63,0,4100.0
30,1,3000.0
48,0,14683.0
63,0,4700.0
40,0,8400.0
56,0,4000.0
54,0,6156.0
73,0,11250.0
75,0,4167.0
54,0,9000.0
44,0,7236.0
68,0,38417.0
78,0,8750.0
52,1,6600.0
45,0,4527.0
31,0,6416.0
25,0,2101.0
52,1,39333.0
22,1,2500.0
45,0,4350.0
48,1,17000.0
50,0,4500.0
55,0,12500.0
71,0,6991.0
57,0,1700.0
47,0,2000.0
47,0,7500.0
75,0,3000.0
36,0,2350.0
39,0,10416.0
59,0,4783.0
64,0,4000.0
54,0,7036.0
65,0,5279.0
70,0,6083.0
67,0,7900.0
56,0,9000.0
37,0,9167.0
70,0,6970.0
40,0,4000.0
50,0,7500.0
40,0,8000.0
48,0,6666.0
72,0,6482.0
65,0,1904.0
30,0,40000.0
37,0,7500.0
45,0,3000.0
51,0,2904.0
81,0,1371.0
26,1,3000.0
41,0,5000.0
48,0,6400.0
44,0,10000.0
66,0,2800.0
41,0,8400.0
60,1,10800.0
48,0,11675.0
32,1,3740.0
46,0,6000.0
65,0,1000.0
37,0,6300.0
76,0,6950.0
60,0,7341.0
40,1,5504.0
57,0,8166.0
70,0,3000.0
55,0,4500.0
43,0,24166.0
25,1,2000.0
43,0,100.0
69,0,6000.0
62,0,2700.0
54,0,3350.0
31,0,3690.0
38,0,7700.0
76,0,8333.0
35,0,8025.0
75,0,9600.0
80,0,7666.0
39,1,3200.0
56,0,5250.0
26,0,3333.0
50,0,4584.0
56,0,12500.0
29,0,10000.0
69,0,4400.0
30,0,3000.0
27,0,1100.0
60,0,5166.0
43,0,3499.0
42,0,3000.0
30,0,6500.0
44,0,4500.0
40,1,12000.0
33,0,4583.0
62,0,15083.0
35,0,3121.0
58,0,4410.0
41,1,6508.0
44,0,10444.0
48,0,2500.0
49,0,16210.0
37,0,4690.0
49,1,5000.0
24,0,2500.0
25,0,2470.0
49,0,30300.0
52,0,3000.0
56,0,1380.0
62,0,3153.0
42,0,7800.0
64,0,3785.0
32,0,1000.0
73,0,7696.0
78,0,10500.0
31,1,2850.0
57,0,12166.0
57,0,10833.0
74,0,7450.0
54,0,2000.0
29,0,1350.0
58,0,6299.0
53,0,5833.0
65,0,6615.0
38,1,4806.0
57,0,2300.0
42,0,3000.0
49,0,6168.0
42,0,2333.0
70,0,2600.0
36,0,2500.0
73,0,2600.0
65,0,2842.0
39,0,10000.0
53,0,20000.0
28,0,3500.0
43,0,2500.0
48,0,3750.0
41,0,12000.0
65,0,3200.0
70,0,2500.0
40,0,5250.0
31,0,7500.0
66,0,3000.0
55,0,5000.0
64,0,9515.0
29,0,9214.0
62,0,1517.0
45,0,12500.0
51,0,9604.0
52,0,10983.0
42,0,4500.0
65,0,19950.0
74,0,9000.0
40,0,4300.0
40,0,5400.0
49,0,5000.0
59,1,3600.0
74,0,1300.0
71,0,4416.0
79,1,1122.0
46,0,12253.0
52,0,6800.0
59,0,6250.0
42,0,16864.0
63,1,2916.0
56,0,10200.0
49,0,2300.0
53,0,6900.0
49,0,0.0
73,0,1000.0
31,0,2400.0
57,0,11800.0
51,0,5385.0
56,0,5833.0
61,0,10000.0
62,0,12895.0
51,0,13750.0
55,0,12333.0
50,0,4853.0
62,0,3000.0
56,0,5698.0
31,1,2820.0
34,0,2000.0
61,0,7416.0
54,0,7668.0
47,0,14157.0
52,1,8000.0
47,0,3500.0
22,0,0.0
59,0,1650.0
64,0,10000.0
55,0,7916.0
53,0,9817.0
29,0,7263.0
53,0,7210.0
40,0,7498.0
65,0,15200.0
30,0,6250.0
51,1,13043.0
40,0,8500.0
78,0,5000.0
46,0,650.0
54,0,9800.0
43,0,8000.0
49,0,2534.0
80,0,3871.0
74,0,5000.0
66,0,8700.0
40,0,5127.0
39,0,13200.0
78,0,7000.0
62,0,12250.0
58,0,8770.0
43,0,4000.0
30,0,4200.0
55,0,4900.0
59,0,2500.0
75,0,6000.0
28,0,0.0
72,0,5966.0
55,0,8842.0
51,0,8000.0
30,0,2000.0
57,0,9576.0
86,0,30000.0
51,0,6400.0
66,0,4600.0
69,0,6641.0
32,0,2500.0
28,0,1309.0
45,0,10500.0
38,0,4800.0
46,0,6750.0
39,0,6250.0
24,1,764.0
76,0,3000.0
33,1,12000.0
50,0,11433.0
27,0,2000.0
56,0,12500.0
47,0,3750.0
59,0,21300.0
36,0,0.0
82,0,3000.0
26,0,1200.0
60,0,8892.0
32,0,11250.0
61,0,2302.0
45,0,6635.0
59,0,10600.0
39,0,200.0
60,0,6200.0
24,0,1300.0
37,0,3300.0
63,0,4772.0
46,0,4224.0
48,0,4000.0
55,0,1400.0
28,0,4500.0
50,0,4000.0
40,0,5000.0
26,0,1952.0
33,0,1535.0
53,0,5966.0
51,0,15810.0
57,0,10418.0
45,0,5000.0
62,0,4700.0
41,0,9000.0
62,0,5700.0
46,0,10600.0
57,0,2000.0
64,0,6916.0
39,0,5200.0
35,0,7500.0
49,0,4666.0
54,0,6125.0
30,0,5250.0
30,0,15416.0
46,0,4380.0
53,1,9400.0
68,0,13000.0
55,0,5000.0
52,0,3233.0
67,0,2500.0
44,0,6250.0
52,0,8291.0
54,0,3605.0
51,0,2600.0
48,0,5500.0
54,1,4600.0
43,0,0.0
47,0,5540.0
48,0,5028.0
63,0,13333.0
38,0,5000.0
48,0,17333.0
37,0,10000.0
52,0,35350.0
67,0,2050.0
41,0,6600.0
88,0,4527.0
65,0,5000.0
40,0,1081.0
71,1,3080.0
37,0,5500.0
45,0,5841.0
29,0,1400.0
53,0,11666.0
69,0,8083.0
41,0,7500.0
25,0,1547.0
51,0,4417.0
53,0,10700.0
62,0,2256.0
53,0,7108.0
45,0,5400.0
68,0,5000.0
54,0,1.0
58,0,10714.0
46,0,9046.0
40,0,5845.0
37,0,2702.0
78,0,5748.0
60,0,6000.0
35,0,500.0
83,1,5300.0
42,0,7000.0
48,0,8800.0
33,0,5100.0
77,0,7166.0
55,0,5977.0
62,0,8805.0
58,0,306.0
43,0,5762.0
33,1,5000.0
64,0,1325.0
54,0,5500.0
54,1,3300.0
71,0,3800.0
44,0,5863.0
40,0,6000.0
35,0,7500.0
42,1,5000.0
40,0,3100.0
48,0,4471.0
31,1,2000.0
56,0,6281.0
72,0,1563.0
32,0,2100.0
47,0,5416.0
27,0,2026.0
30,0,5500.0
63,0,9500.0
56,0,2400.0
24,0,820.0
40,0,3600.0
32,0,6900.0
25,0,1.0
33,0,5600.0
47,0,10500.0
62,0,3500.0
59,0,4750.0
44,0,2000.0
51,0,7500.0
38,0,5845.0
58,0,9987.0
53,0,8333.0
51,0,10000.0
63,0,8944.0
43,0,3030.0
54,0,6439.0
47,0,1509.0
40,0,7085.0
34,0,7400.0
57,0,6295.0
35,0,2750.0
65,0,2250.0
88,0,9921.0
39,0,2979.0
73,0,15000.0
44,0,8604.0
61,1,7083.0
53,0,12000.0
68,0,8333.0
75,0,531.0
25,0,3000.0
43,0,1925.0
49,0,12500.0
68,0,8300.0
64,0,7458.0
45,0,3000.0
61,0,8000.0
69,0,7512.0
51,0,7500.0
42,0,8900.0
32,0,4015.0
68,0,5250.0
25,1,2200.0
72,0,1220.0
51,0,3700.0
52,0,5833.0
40,0,9500.0
65,0,5099.0
46,0,5644.0
53,0,20000.0
46,0,12000.0
51,0,17416.0
38,0,3900.0
60,0,12833.0
33,0,3923.0
40,0,4750.0
66,0,8000.0
59,0,10666.0
51,0,7760.0
75,0,8714.0
37,1,3087.0
58,0,7683.0
55,0,33333.0
37,0,7041.0
54,0,45000.0
34,0,8000.0
99,0,6372.0
69,0,6250.0
28,1,5716.0
50,0,16070.0
51,0,2145.0
37,0,3750.0
37,0,2500.0
52,0,2833.0
63,0,3500.0
48,0,8073.0
45,0,4961.0
40,0,3895.0
44,1,4400.0
64,0,15667.0
77,0,7850.0
60,0,10000.0
38,1,9650.0
61,0,5300.0
24,0,1650.0
39,0,48000.0
66,0,2876.0
28,0,5000.0
49,0,5500.0
38,0,2877.0
40,0,1690.0
69,0,6000.0
83,0,3000.0
28,0,5000.0
36,0,8500.0
59,0,8583.0
60,0,2900.0
24,0,1000.0
36,0,1972.0
39,0,4789.0
47,0,1225.0
47,0,12500.0
37,0,8203.0
43,0,3400.0
62,0,5000.0
65,0,12500.0
82,0,2950.0
57,0,5883.0
47,0,10300.0
32,0,3813.0
70,0,3500.0
84,0,4166.0
65,0,11200.0
45,0,9250.0
74,0,5000.0
27,0,0.0
36,1,4500.0
63,0,5283.0
54,0,12033.0
52,0,8166.0
51,0,6250.0
46,0,0.0
68,0,11055.0
30,0,4280.0
40,0,7000.0
37,0,5254.0
66,0,5082.0
93,0,10500.0
49,0,5000.0
38,0,3600.0
80,0,6176.0
50,1,0.0
39,0,1200.0
52,0,3000.0
48,0,1800.0
45,0,13252.0
46,0,3365.0
43,0,8000.0
59,0,8714.0
56,0,11000.0
69,0,1500.0
61,0,5139.0
55,0,15000.0
67,0,6300.0
54,1,7080.0
54,0,19166.0
46,0,4000.0
45,0,7400.0
54,0,2100.0
43,0,2298.0
44,0,850.0
27,0,1200.0
32,1,2500.0
32,0,12083.0
37,0,3956.0
32,0,6482.0
22,0,4945.0
54,0,5972.0
34,0,8000.0
67,0,2751.0
65,0,7265.0
42,0,5400.0
56,0,10500.0
38,0,9333.0
47,0,3390.0
35,0,2506.0
40,0,11250.0
44,0,8400.0
48,0,3265.0
40,0,3100.0
54,0,10300.0
40,0,7966.0
78,0,2750.0
37,0,2583.0
50,0,5886.0
38,0,5348.0
70,0,3213.0
30,0,4000.0
46,0,3800.0
63,0,5850.0
63,0,7491.0
62,0,5833.0
65,0,7600.0
33,0,5686.0
28,0,2400.0
73,0,3100.0
42,0,9825.0
59,1,6521.0
53,0,11100.0
79,0,7006.0
62,0,8125.0
35,0,8750.0
57,0,12000.0
29,0,2500.0
37,0,4032.0
63,0,9242.0
49,0,3000.0
39,0,20400.0
43,0,8200.0
58,0,4640.0
38,0,6666.0
39,1,6900.0
54,0,14750.0
35,0,5100.0
45,0,15416.0
58,0,16200.0
31,0,2607.0
26,0,1.0
74,0,2200.0
37,1,4000.0
80,0,1500.0
35,0,3325.0
42,0,5900.0
68,0,7500.0
42,1,10300.0
56,0,11566.0
54,0,3708.0
39,0,9583.0
58,0,3899.0
56,0,11736.0
42,0,4071.0
37,0,1200.0
58,0,1833.0
59,0,12403.0
28,0,0.0
60,0,8800.0
72,0,7500.0
43,0,10000.0
60,0,1600.0
56,0,2500.0
27,1,7800.0
45,0,3616.0
64,0,10000.0
55,0,4500.0
39,0,3651.0
48,0,4200.0
60,1,3400.0
40,0,2000.0
53,0,7750.0
53,0,11650.0
45,0,2146.0
51,0,4253.0
33,0,5333.0
36,0,6291.0
59,0,13433.0
56,0,4080.0
59,0,2536.0
51,0,1848.0
67,1,6700.0
53,0,2500.0
30,1,3400.0
47,0,5900.0
65,0,8532.0
40,0,7000.0
64,0,4333.0
64,0,4000.0
30,0,375.0
56,0,2400.0
74,0,7326.0
54,0,4480.0
59,0,4533.0
42,0,9383.0
53,0,15928.0
72,0,5450.0
29,0,1860.0
40,0,6300.0
47,0,6980.0
49,0,6054.0
35,0,4975.0
60,0,4709.0
44,1,5000.0
68,0,5000.0
44,0,5500.0
70,0,6600.0
64,0,7000.0
65,0,8000.0
44,0,5000.0
54,0,4291.0
30,0,8300.0
58,1,4178.0
67,0,3000.0
86,0,3427.0
40,0,8650.0
30,0,2100.0
63,0,3750.0
70,0,6590.0
47,0,4708.0
25,0,4000.0
68,0,6529.0
47,0,4883.0
43,0,5416.0
58,0,8200.0
55,0,6500.0
61,0,3416.0
39,0,19500.0
53,0,2435.0
28,0,1739.0
53,0,2169.0
63,0,9200.0
35,0,2500.0
41,0,7916.0
65,0,6041.0
54,0,2500.0
36,1,3600.0
48,0,4586.0
53,0,16500.0
62,0,6100.0
49,0,11641.0
51,0,3333.0
66,0,7933.0
52,1,6100.0
50,0,6730.0
48,0,5541.0
55,0,3300.0
59,0,2500.0
45,0,3923.0
69,0,3000.0
51,0,8350.0
47,0,3800.0
58,0,6166.0
76,1,650.0
41,1,3000.0
92,0,3785.0
62,0,4589.0
63,1,6200.0
84,0,7500.0
47,0,4145.0
35,0,4000.0
50,0,4975.0
35,0,4000.0
55,0,7750.0
50,0,14700.0
35,0,5973.0
56,0,10523.0
21,0,0.0
75,0,5028.0
62,0,13000.0
73,0,5000.0
36,1,3200.0
54,0,200.0
45,0,13800.0
70,0,3333.0
42,0,2234.0
47,0,7250.0
59,0,7833.0
68,0,8200.0
49,0,3800.0
54,0,7099.0
60,0,8900.0
70,0,5916.0
61,0,8333.0
64,0,11800.0
52,0,4164.0
38,0,2875.0
40,0,1200.0
56,0,6815.0
52,0,2083.0
65,0,7600.0
66,0,24000.0
29,0,5391.0
70,1,5901.0
29,0,3058.0
71,0,25000.0
60,0,7166.0
28,0,6250.0
53,0,16084.0
67,0,5013.0
49,0,1560.0
75,0,0.0
65,0,6846.0
40,0,4594.0
37,0,4885.0
79,0,3250.0
49,0,10916.0
28,0,0.0
44,0,10457.0
36,0,10167.0
43,0,7083.0
39,0,6350.0
70,0,5000.0
46,0,7600.0
50,0,6500.0
61,0,10416.0
47,0,4680.0
58,0,2500.0
54,0,4588.0
46,0,8000.0
71,0,3278.0
62,0,6000.0
25,1,2758.0
43,0,5700.0
55,0,9875.0
49,0,15446.0
61,0,8100.0
63,0,5000.0
48,0,6090.0
46,1,10491.0
30,0,4073.0
44,0,6808.0
36,0,7083.0
65,0,14582.0
60,1,4696.0
48,0,11440.0
30,0,20000.0
62,0,7888.0
38,0,5681.0
43,1,8917.0
46,0,6000.0
73,0,7101.0
59,0,8500.0
25,0,3300.0
38,0,1.0
26,1,2000.0
64,0,8068.0
68,0,5570.0
65,0,27083.0
37,0,6975.0
60,0,10500.0
40,0,9000.0
53,0,6700.0
29,0,4250.0
50,0,7000.0
29,0,800.0
103,0,1.0
58,0,6000.0
80,0,3168.0
40,0,8750.0
53,0,5516.0
39,0,5313.0
57,1,11803.0
62,0,7000.0
61,0,3053.0
54,1,8500.0
68,0,8500.0
38,0,6000.0
62,0,5600.0
63,0,7228.0
30,0,2250.0
64,0,3600.0
62,1,8250.0
39,0,2972.0
42,0,6500.0
61,0,4166.0
48,0,10350.0
63,0,5100.0
50,0,5900.0
67,0,5466.0
41,0,6080.0
25,0,1400.0
48,1,9500.0
42,0,6415.0
63,1,2539.0
52,0,3925.0
29,0,1900.0
34,0,14750.0
48,0,7800.0
42,0,3899.0
64,0,5833.0
48,0,10000.0
78,0,5159.0
48,0,6655.0
48,0,7043.0
35,0,4000.0
74,0,5423.0
74,0,6816.0
54,0,2800.0
61,0,15416.0
53,0,10500.0
32,0,25750.0
64,0,2800.0
73,0,8333.0
45,0,800.0
40,0,5000.0
44,0,6600.0
73,0,8633.0
42,0,5200.0
49,0,3361.0
61,0,2200.0
33,0,5145.0
33,0,2939.0
73,0,15100.0
36,0,2500.0
56,0,5791.0
66,0,12916.0
48,0,11375.0
48,0,11795.0
66,0,2600.0
78,0,6200.0
58,0,4900.0
62,0,9000.0
36,0,4257.0
43,0,10000.0
52,0,2400.0
51,0,3762.0
37,0,7800.0
56,0,7710.0
35,0,2216.0
55,0,13000.0
38,0,3622.0
37,0,2500.0
39,1,0.0
59,0,5757.0
42,0,7750.0
85,0,2250.0
54,0,8750.0
36,0,1150.0
44,0,3400.0
30,0,3200.0
53,1,10167.0
59,0,8000.0
41,0,11750.0
65,0,4793.0
55,0,12000.0
33,0,4120.0
48,0,4166.0
56,0,11250.0
65,0,5000.0
38,0,3500.0
59,0,9000.0
68,0,5283.0
36,0,5400.0
39,0,4800.0
46,0,17366.0
61,0,6000.0
47,0,7200.0
57,0,13000.0
35,0,1723.0
43,0,13000.0
53,0,4000.0
53,0,3150.0
37,0,6361.0
35,0,7300.0
73,1,3782.0
47,0,47965.0
46,0,3573.0
35,0,7083.0
24,0,2200.0
53,0,8770.0
48,0,4000.0
62,0,6075.0
49,0,2283.0
27,1,7000.0
54,0,12500.0
77,0,3839.0
59,0,9700.0
61,0,2432.0
44,0,6803.0
57,0,5700.0
52,0,13600.0
43,0,10509.0
53,0,7000.0
26,0,6000.0
53,1,10000.0
41,0,4500.0
70,0,3180.0
45,0,5276.0
48,0,8621.0
27,1,1400.0
78,0,8000.0
34,0,5835.0
57,0,9552.0
55,0,8166.0
55,0,4500.0
32,0,7600.0
56,0,3180.0
46,0,3135.0
39,0,2083.0
49,1,9773.0
36,0,5800.0
68,0,4067.0
57,1,3333.0
66,0,4500.0
65,0,6900.0
77,0,2500.0
40,0,17000.0
43,0,5333.0
42,0,7000.0
43,0,17000.0
29,0,5900.0
40,0,2313.0
63,0,7834.0
28,0,3600.0
41,0,19000.0
74,0,4250.0
80,0,7500.0
64,0,10200.0
51,0,18833.0
33,0,3400.0
54,0,9666.0
49,0,2500.0
